	Total	Ubi	Int	Ubi_Ent	Int_Ent	Overlap_Ent	delta
2635	27	16	15	0.975119064940866	0.9910760598382222	0.1998755950323045	0.7912004648059177
2636	27	17	1	0.9509560484549725	0.2285381439535279	0.2032173444909545	0.0253207994625734
2637	27	17	2	0.9509560484549725	0.3809465857053901	0.32901886544918496	0.05192772025620512
2638	27	17	3	0.9509560484549725	0.5032583347756457	0.42329673667725354	0.0799615980983922
2639	27	17	4	0.9509560484549725	0.6051865766334206	0.4955982209415398	0.10958835569188075
2640	27	17	5	0.9509560484549725	0.6912898694057888	0.550284363635744	0.1410055057700449
2641	27	17	6	0.9509560484549725	0.7642045065086203	0.5897535367377246	0.1744509697708957
2642	27	17	7	0.9509560484549725	0.8256265261578954	0.6154112184436636	0.2102153077142318
2643	27	17	8	0.9509560484549725	0.876716288999464	0.6280571588249986	0.2486591301744654
2644	27	17	9	0.9509560484549725	0.9182958340544896	0.6280571588249986	0.290238675229491
2645	27	17	10	0.9509560484549725	0.9509560484549725	0.6154112184436636	0.33554483001130886
2646	27	17	11	0.9509560484549725	0.975119064940866	0.5897535367377246	0.3853655282031414
2647	27	17	12	0.9509560484549725	0.9910760598382222	0.5502843636357438	0.4407916962024784
2648	27	17	13	0.9509560484549725	0.9990102708804813	0.4955982209415398	0.5034120499389415
2649	27	17	14	0.9509560484549725	0.9990102708804813	0.42329673667725354	0.5757135342032278
2650	27	17	15	0.9509560484549725	0.9910760598382222	0.32901886544918496	0.6620571943890372
2651	27	17	16	0.9509560484549725	0.975119064940866	0.2032173444909545	0.7719017204499115
2652	27	18	1	0.9182958340544896	0.2285381439535279	0.20636228610021679	0.02217585785331111
2653	27	18	2	0.9182958340544896	0.3809465857053901	0.3355055565170971	0.04544102918829296
2654	27	18	3	0.9182958340544896	0.5032583347756457	0.4333482810989027	0.06991005367674302
2655	27	18	4	0.9182958340544896	0.6051865766334206	0.5094696710057468	0.09571690562767377
2656	27	18	5	0.9182958340544896	0.6912898694057888	0.5682701190996524	0.12301975030613643
2657	27	18	6	0.9182958340544896	0.7642045065086203	0.612197222702993	0.15200728380562722
2658	27	18	7	0.9182958340544896	0.8256265261578954	0.6427191765388194	0.18290734961907607
2659	27	18	8	0.9182958340544896	0.876716288999464	0.6607173732254814	0.21599891577398256
2660	27	18	9	0.9182958340544896	0.9182958340544896	0.6666666666666666	0.2516291673878229
2661	27	18	10	0.9182958340544896	0.9509560484549725	0.6607173732254814	0.2902386752294911
2662	27	18	11	0.9182958340544896	0.975119064940866	0.6427191765388194	0.3323998884020466
2663	27	18	12	0.9182958340544896	0.9910760598382222	0.612197222702993	0.3788788371352292
2664	27	18	13	0.9182958340544896	0.9990102708804813	0.5682701190996524	0.4307401517808289
2665	27	18	14	0.9182958340544896	0.9990102708804813	0.5094696710057468	0.4895405998747345
2666	27	18	15	0.9182958340544896	0.9910760598382222	0.4333482810989027	0.5577277787393196
2667	27	18	16	0.9182958340544896	0.975119064940866	0.33550555651709724	0.6396135084237687
2668	27	18	17	0.9182958340544896	0.9509560484549725	0.2063622861002168	0.7445937623547557
2669	27	19	1	0.876716288999464	0.2285381439535279	0.20933232331357413	0.01920582063995377
2670	27	19	2	0.876716288999464	0.3809465857053901	0.3416205353397168	0.03932605036567327
2671	27	19	3	0.876716288999464	0.5032583347756457	0.4428050093801725	0.06045332539547327
2672	27	19	4	0.876716288999464	0.6051865766334206	0.5224912526407537	0.08269532399266688
2673	27	19	5	0.876716288999464	0.6912898694057888	0.5851116063772169	0.10617826302857192
2674	27	19	6	0.876716288999464	0.7642045065086203	0.6331530153802589	0.13105149112836134
2675	27	19	7	0.876716288999464	0.8256265261578954	0.6681328997174452	0.15749362644045029
2676	27	19	8	0.876716288999464	0.876716288999464	0.6909953685339947	0.18572092046546929
2677	27	19	9	0.876716288999464	0.9182958340544896	0.702296918280507	0.21599891577398256
2678	27	19	10	0.876716288999464	0.9509560484549725	0.7022969182805071	0.2486591301744654
2679	27	19	11	0.876716288999464	0.975119064940866	0.6909953685339947	0.2841236964068713
2680	27	19	12	0.876716288999464	0.9910760598382222	0.6681328997174452	0.32294316012077706
2681	27	19	13	0.876716288999464	0.9990102708804813	0.6331530153802589	0.3658572555002224
2682	27	19	14	0.876716288999464	0.9990102708804813	0.5851116063772169	0.4138986645032644
2683	27	19	15	0.876716288999464	0.9910760598382222	0.5224912526407537	0.46858480719746853
2684	27	19	16	0.876716288999464	0.975119064940866	0.44280500938017264	0.5323140555606933
2685	27	19	17	0.876716288999464	0.9509560484549725	0.3416205353397168	0.6093355131152557
2686	27	19	18	0.876716288999464	0.9182958340544896	0.20933232331357432	0.7089635107409152
2687	27	20	1	0.8256265261578954	0.2285381439535279	0.2121458941599676	0.0163922497935603
2688	27	20	2	0.8256265261578954	0.3809465857053901	0.34740414339946757	0.033542442305922515
2689	27	20	3	0.8256265261578954	0.5032583347756457	0.45173355904918544	0.0515247757264603
2690	27	20	4	0.8256265261578954	0.6051865766334206	0.5347615517684166	0.07042502486500402
2691	27	20	5	0.8256265261578954	0.6912898694057888	0.6009467588586169	0.09034311054717192
2692	27	20	6	0.8256265261578954	0.7642045065086203	0.6528080735042168	0.1113964330044035
2693	27	20	7	0.8256265261578954	0.8256265261578954	0.6919022632411044	0.13372426291679107
2694	27	20	8	0.8256265261578954	0.876716288999464	0.7192226625590137	0.15749362644045029
2695	27	20	9	0.8256265261578954	0.9182958340544896	0.7353884844354136	0.18290734961907595
2696	27	20	10	0.8256265261578954	0.9509560484549725	0.7407407407407407	0.2102153077142318
2697	27	20	11	0.8256265261578954	0.975119064940866	0.7353884844354136	0.23973058050545237
2698	27	20	12	0.8256265261578954	0.9910760598382222	0.7192226625590137	0.27185339727920854
2699	27	20	13	0.8256265261578954	0.9990102708804813	0.6919022632411044	0.30710800763937696
2700	27	20	14	0.8256265261578954	0.9990102708804813	0.6528080735042168	0.34620219737626456
2701	27	20	15	0.8256265261578954	0.9910760598382222	0.6009467588586169	0.3901293009796053
2702	27	20	16	0.8256265261578954	0.975119064940866	0.5347615517684166	0.4403575131724494
2703	27	20	17	0.8256265261578954	0.9509560484549725	0.45173355904918555	0.49922248940578695
2704	27	20	18	0.8256265261578954	0.9182958340544896	0.3474041433994675	0.5708916906550221
2705	27	20	19	0.8256265261578954	0.876716288999464	0.21214589415996762	0.6645703948394963
2706	27	21	1	0.7642045065086203	0.2285381439535279	0.21481866594839708	0.01371947800513082
2707	27	21	2	0.7642045065086203	0.3809465857053901	0.3528904860342904	0.028056099671099677
2708	27	21	3	0.7642045065086203	0.5032583347756457	0.46018993889736576	0.043068395878279986
2709	27	21	4	0.7642045065086203	0.6051865766334206	0.5463628732258591	0.05882370340756149
2710	27	21	5	0.7642045065086203	0.6912898694057888	0.6158898297747095	0.07540003963107933
2711	27	21	6	0.7642045065086203	0.7642045065086203	0.6713159977740464	0.09288850873457388
2712	27	21	7	0.7642045065086203	0.8256265261578954	0.7142300931534918	0.1113964330044036
2713	27	21	8	0.7642045065086203	0.876716288999464	0.7456647978711025	0.13105149112836145
2714	27	21	9	0.7642045065086203	0.9182958340544896	0.7662885502488624	0.1520072838056271
2715	27	21	10	0.7642045065086203	0.9509560484549725	0.7765050786840768	0.1744509697708957
2716	27	21	11	0.7642045065086203	0.975119064940866	0.7765050786840768	0.19861398625678917
2717	27	21	12	0.7642045065086203	0.9910760598382222	0.7662885502488624	0.22478750958935978
2718	27	21	13	0.7642045065086203	0.9990102708804813	0.7456647978711025	0.2533454730093788
2719	27	21	14	0.7642045065086203	0.9990102708804813	0.7142300931534918	0.2847801777269895
2720	27	21	15	0.7642045065086203	0.9910760598382222	0.6713159977740464	0.31976006206417584
2721	27	21	16	0.7642045065086203	0.975119064940866	0.6158898297747095	0.35922923516615646
2722	27	21	17	0.7642045065086203	0.9509560484549725	0.5463628732258591	0.4045931752291134
2723	27	21	18	0.7642045065086203	0.9182958340544896	0.4601899388973658	0.45810589515712374
2724	27	21	19	0.7642045065086203	0.876716288999464	0.3528904860342904	0.5238258029651736
2725	27	21	20	0.7642045065086203	0.8256265261578954	0.21481866594839719	0.6108078602094983
2726	27	22	1	0.691289869405789	0.2285381439535279	0.21736406413579898	0.011174079817728916
2727	27	22	2	0.691289869405789	0.3809465857053901	0.358108656010122	0.0228379296952681
2728	27	22	3	0.691289869405789	0.5032583347756457	0.4682216797195906	0.03503665505605513
2729	27	22	4	0.691289869405789	0.6051865766334206	0.5573646512614415	0.047821925371979046
2730	27	22	5	0.691289869405789	0.6912898694057888	0.6300365494195541	0.06125331998623473
2731	27	22	6	0.691289869405789	0.7642045065086203	0.6888044668775408	0.07540003963107944
2732	27	22	7	0.691289869405789	0.8256265261578954	0.7352834156107234	0.09034311054717203
2733	27	22	8	0.691289869405789	0.876716288999464	0.7705380259708919	0.10617826302857203
2734	27	22	9	0.691289869405789	0.9182958340544896	0.7952760837483529	0.12301975030613665
2735	27	22	10	0.691289869405789	0.9509560484549725	0.8099505426849275	0.141005505770045
2736	27	22	11	0.691289869405789	0.975119064940866	0.8148148148148148	0.1603042501260512
2737	27	22	12	0.691289869405789	0.9910760598382222	0.8099505426849275	0.18112551715329472
2738	27	22	13	0.691289869405789	0.9990102708804813	0.795276083748353	0.20373418713212832
2739	27	22	14	0.691289869405789	0.9990102708804813	0.7705380259708919	0.2284722449095894
2740	27	22	15	0.691289869405789	0.9910760598382222	0.7352834156107234	0.2557926442274988
2741	27	22	16	0.691289869405789	0.975119064940866	0.6888044668775408	0.28631459806332515
2742	27	22	17	0.691289869405789	0.9509560484549725	0.630036549419554	0.3209194990354185
2743	27	22	18	0.691289869405789	0.9182958340544896	0.5573646512614413	0.36093118279304826
2744	27	22	19	0.691289869405789	0.876716288999464	0.4682216797195906	0.40849460927987336
2745	27	22	20	0.691289869405789	0.8256265261578954	0.358108656010122	0.46751787014777346
2746	27	22	21	0.691289869405789	0.7642045065086203	0.2173640641357989	0.5468404423728214
2747	27	23	1	0.6051865766334206	0.2285381439535279	0.21979368071447244	0.00874446323905545
2748	27	23	2	0.6051865766334206	0.3809465857053901	0.36308367077619735	0.01786291492919273
2749	27	23	3	0.6051865766334206	0.5032583347756457	0.4758694662740956	0.027388868501550145
2750	27	23	4	0.6051865766334206	0.6051865766334206	0.5678260086623397	0.037360567971080894
2751	27	23	5	0.6051865766334206	0.6912898694057888	0.6434679440338097	0.04782192537197916
2752	27	23	6	0.6051865766334206	0.7642045065086203	0.705380803101059	0.05882370340756127
2753	27	23	7	0.6051865766334206	0.8256265261578954	0.7552015012928914	0.07042502486500402
2754	27	23	8	0.6051865766334206	0.876716288999464	0.794020965006797	0.08269532399266699
2755	27	23	9	0.6051865766334206	0.9182958340544896	0.8225789284268158	0.09571690562767377
2756	27	23	10	0.6051865766334206	0.9509560484549725	0.8413676927630916	0.10958835569188086
2757	27	23	11	0.6051865766334206	0.975119064940866	0.8506898953943389	0.12442916954652705
2758	27	23	12	0.6051865766334206	0.9910760598382222	0.8506898953943389	0.1403861644438833
2759	27	23	13	0.6051865766334206	0.9990102708804813	0.8413676927630916	0.1576425781173897
2760	27	23	14	0.6051865766334206	0.9990102708804813	0.8225789284268158	0.17643134245366554
2761	27	23	15	0.6051865766334206	0.9910760598382222	0.794020965006797	0.19705509483142525
2762	27	23	16	0.6051865766334206	0.975119064940866	0.7552015012928914	0.21991756364797455
2763	27	23	17	0.6051865766334206	0.9509560484549725	0.705380803101059	0.2455752453539135
2764	27	23	18	0.6051865766334206	0.9182958340544896	0.6434679440338097	0.27482789002067987
2765	27	23	19	0.6051865766334206	0.876716288999464	0.5678260086623397	0.3088902803371243
2766	27	23	20	0.6051865766334206	0.8256265261578954	0.4758694662740956	0.34975705988379985
2767	27	23	21	0.6051865766334206	0.7642045065086203	0.3630836707761976	0.4011208357324227
2768	27	23	22	0.6051865766334206	0.691289869405789	0.21979368071447236	0.4714961886913166
2769	27	24	1	0.5032583347756459	0.2285381439535279	0.22211759362949818	0.006420550324029717
2770	27	24	2	0.5032583347756459	0.3809465857053901	0.36783720026989664	0.013109385435493448
2771	27	24	3	0.5032583347756459	0.5032583347756457	0.4831683939551968	0.02008994082044896
2772	27	24	4	0.5032583347756459	0.6051865766334206	0.5777977081318703	0.027388868501550312
2773	27	24	5	0.5032583347756459	0.6912898694057888	0.6562532143497338	0.03503665505605502
2774	27	24	6	0.5032583347756459	0.7642045065086203	0.7211361106303402	0.04306839587828004
2775	27	24	7	0.5032583347756459	0.8256265261578954	0.7741017504314353	0.05152477572646019
2776	27	24	8	0.5032583347756459	0.876716288999464	0.8162629636039906	0.06045332539547332
2777	27	24	9	0.5032583347756459	0.9182958340544896	0.8483857803777466	0.06991005367674297
2778	27	24	10	0.5032583347756459	0.9509560484549725	0.8709944503565802	0.07996159809839232
2779	27	24	11	0.5032583347756459	0.975119064940866	0.8844309583875289	0.09068810655333703
2780	27	24	12	0.5032583347756459	0.9910760598382222	0.8888888888888888	0.10218717094933338
2781	27	24	13	0.5032583347756459	0.9990102708804813	0.8844309583875287	0.11457931249295261
2782	27	24	14	0.5032583347756459	0.9990102708804813	0.8709944503565802	0.12801582052390115
2783	27	24	15	0.5032583347756459	0.9910760598382222	0.8483857803777466	0.14269027946047563
2784	27	24	16	0.5032583347756459	0.975119064940866	0.8162629636039906	0.15885610133687533
2785	27	24	17	0.5032583347756459	0.9509560484549725	0.7741017504314353	0.17685429802353725
2786	27	24	18	0.5032583347756459	0.9182958340544896	0.7211361106303402	0.19715972342414934
2787	27	24	19	0.5032583347756459	0.876716288999464	0.6562532143497338	0.22046307464973014
2788	27	24	20	0.5032583347756459	0.8256265261578954	0.5777977081318703	0.2478288180260252
2789	27	24	21	0.5032583347756459	0.7642045065086203	0.4831683939551968	0.2810361125534235
2790	27	24	22	0.5032583347756459	0.691289869405789	0.36783720026989675	0.3234526691358922
2791	27	24	23	0.5032583347756459	0.6051865766334206	0.2221175936294981	0.38306898300392245
2792	27	25	1	0.3809465857053901	0.2285381439535279	0.22434461952075446	0.004193524432773432
2793	27	25	2	0.3809465857053901	0.3809465857053901	0.3723881390761786	0.008558446629211458
2794	27	25	3	0.3809465857053901	0.5032583347756457	0.4901489493401522	0.013109385435493559
2795	27	25	4	0.3809465857053901	0.6051865766334206	0.5873236617042279	0.017862914929192675
2796	27	25	5	0.3809465857053901	0.6912898694057888	0.6684519397105206	0.02283792969526821
2797	27	25	6	0.3809465857053901	0.7642045065086203	0.7361484068375206	0.028056099671099677
2798	27	25	7	0.3809465857053901	0.8256265261578954	0.7920840838519729	0.033542442305922515
2799	27	25	8	0.3809465857053901	0.876716288999464	0.8373902386337908	0.03932605036567316
2800	27	25	9	0.3809465857053901	0.9182958340544896	0.8728548048661965	0.04544102918829307
2801	27	25	10	0.3809465857053901	0.9509560484549725	0.8990283281987672	0.05192772025620529
2802	27	25	11	0.3809465857053901	0.975119064940866	0.9162847418722738	0.058834323068592154
2803	27	25	12	0.3809465857053901	0.9910760598382222	0.924856977773335	0.06621908206488725
2804	27	25	13	0.3809465857053901	0.9990102708804813	0.924856977773335	0.07415329310714636
2805	27	25	14	0.3809465857053901	0.9990102708804813	0.9162847418722738	0.08272552900820751
2806	27	25	15	0.3809465857053901	0.9910760598382222	0.8990283281987672	0.09204773163945501
2807	27	25	16	0.3809465857053901	0.975119064940866	0.8728548048661965	0.10226426007466949
2808	27	25	17	0.3809465857053901	0.9509560484549725	0.8373902386337907	0.1135658098211818
2809	27	25	18	0.3809465857053901	0.9182958340544896	0.7920840838519729	0.12621175020251663
2810	27	25	19	0.3809465857053901	0.876716288999464	0.7361484068375206	0.14056788216194338
2811	27	25	20	0.3809465857053901	0.8256265261578954	0.6684519397105206	0.1571745864473748
2812	27	25	21	0.3809465857053901	0.7642045065086203	0.5873236617042279	0.17688084480439237
2813	27	25	22	0.3809465857053901	0.691289869405789	0.4901489493401522	0.20114092006563677
2814	27	25	23	0.3809465857053901	0.6051865766334206	0.3723881390761785	0.23279843755724206
2815	27	25	24	0.3809465857053901	0.5032583347756459	0.22434461952075457	0.2789137152548913
2816	27	26	1	0.2285381439535282	0.2285381439535279	0.22648251582593623	0.0020556281275916632
2817	27	26	2	0.2285381439535282	0.3809465857053901	0.37675306127261654	0.004193524432773543
2818	27	26	3	0.2285381439535282	0.5032583347756457	0.49683778445161597	0.006420550324029772
2819	27	26	4	0.2285381439535282	0.6051865766334206	0.596442113394365	0.008744463239055533
2820	27	26	5	0.2285381439535282	0.6912898694057888	0.6801157895880598	0.011174079817728999
2821	27	26	6	0.2285381439535282	0.7642045065086203	0.7504850285034894	0.013719478005130847
2822	27	26	7	0.2285381439535282	0.8256265261578954	0.8092342763643348	0.016392249793560687
2823	27	26	8	0.2285381439535282	0.876716288999464	0.8575104683595102	0.019205820639953797
2824	27	26	9	0.2285381439535282	0.9182958340544896	0.8961199762011784	0.02217585785331111
2825	27	26	10	0.2285381439535282	0.9509560484549725	0.925635248992399	0.025320799462573484
2826	27	26	11	0.2285381439535282	0.975119064940866	0.9464565160196424	0.028662548921223552
2827	27	26	12	0.2285381439535282	0.9910760598382222	0.9588486575632617	0.03222740227496057
2828	27	26	13	0.2285381439535282	0.9990102708804813	0.9629629629629629	0.03604730791751842
2829	27	26	14	0.2285381439535282	0.9990102708804813	0.9588486575632617	0.04016161331721968
2830	27	26	15	0.2285381439535282	0.9910760598382222	0.9464565160196424	0.0446195438185798
2831	27	26	16	0.2285381439535282	0.975119064940866	0.925635248992399	0.04948381594846696
2832	27	26	17	0.2285381439535282	0.9509560484549725	0.8961199762011784	0.054836072253794055
2833	27	26	18	0.2285381439535282	0.9182958340544896	0.8575104683595102	0.06078536569497939
2834	27	26	19	0.2285381439535282	0.876716288999464	0.809234276364335	0.06748201263512899
2835	27	26	20	0.2285381439535282	0.8256265261578954	0.7504850285034893	0.07514149765440614
2836	27	26	21	0.2285381439535282	0.7642045065086203	0.6801157895880598	0.08408871692056041
2837	27	26	22	0.2285381439535282	0.691289869405789	0.596442113394365	0.09484775601142392
2838	27	26	23	0.2285381439535282	0.6051865766334206	0.4968377844516161	0.10834879218180449
2839	27	26	24	0.2285381439535282	0.5032583347756459	0.3767530612726164	0.12650527350302948
2840	27	26	25	0.2285381439535282	0.3809465857053901	0.22648251582593612	0.15446406987945396
2841	28	2	1	0.37123232664087563	0.22228483068568797	0.07142857142857142	0.15085625925711654
2842	28	3	1	0.49123734182433315	0.22228483068568797	0.09838883936298101	0.12389599132270696
2843	28	3	2	0.49123734182433315	0.37123232664087563	0.09838883936298101	0.27284348727789465
2844	28	4	1	0.5916727785823274	0.22228483068568797	0.11589687492273326	0.1063879557629547
2845	28	4	2	0.5916727785823274	0.37123232664087563	0.14285714285714285	0.22837518378373278
2846	28	4	3	0.5916727785823274	0.49123734182433315	0.11589687492273326	0.3753404669015999
2847	28	5	1	0.676941869780886	0.22228483068568797	0.12891573122988614	0.09336909945580182
2848	28	5	2	0.676941869780886	0.37123232664087563	0.17338403472404795	0.19784829191682768
2849	28	5	3	0.676941869780886	0.49123734182433315	0.17338403472404795	0.3178533071002852
2850	28	5	4	0.676941869780886	0.5916727785823274	0.12891573122988614	0.4627570473524412
2851	28	6	1	0.74959525725948	0.22228483068568797	0.1392905189246473	0.08299431176104066
2852	28	6	2	0.74959525725948	0.37123232664087563	0.19677767872596202	0.1744546479149136
2853	28	6	3	0.74959525725948	0.49123734182433315	0.21428571428571427	0.2769516275386189
2854	28	6	4	0.74959525725948	0.5916727785823274	0.19677767872596202	0.39489509985636534
2855	28	6	5	0.74959525725948	0.676941869780886	0.1392905189246473	0.5376513508562387
2856	28	7	1	0.8112781244591328	0.22228483068568797	0.14791819464558184	0.07436663604010613
2857	28	7	2	0.8112781244591328	0.37123232664087563	0.21578014214165775	0.15545218449921788
2858	28	7	3	0.8112781244591328	0.49123734182433315	0.2463070340085629	0.24493030781577024
2859	28	7	4	0.8112781244591328	0.5916727785823274	0.2463070340085629	0.34536574457376445
2860	28	7	5	0.8112781244591328	0.676941869780886	0.21578014214165775	0.46116172763922825
2861	28	7	6	0.8112781244591328	0.74959525725948	0.14791819464558187	0.6016770626138981
2862	28	8	1	0.863120568566631	0.22228483068568797	0.1553041266284561	0.06698070405723186
2863	28	8	2	0.863120568566631	0.37123232664087563	0.23179374984546652	0.1394385767954091
2864	28	8	3	0.863120568566631	0.49123734182433315	0.2726954294071328	0.21854191241720033
2865	28	8	4	0.863120568566631	0.5916727785823274	0.2857142857142857	0.30595849286804166
2866	28	8	5	0.863120568566631	0.676941869780886	0.2726954294071328	0.4042464403737532
2867	28	8	6	0.863120568566631	0.74959525725948	0.23179374984546652	0.5178015074140134
2868	28	8	7	0.863120568566631	0.8112781244591328	0.1553041266284561	0.6559739978306767
2869	28	9	1	0.9059282160429992	0.22228483068568797	0.16176160760645758	0.06052322307923039
2870	28	9	2	0.9059282160429992	0.37123232664087563	0.24563716280634224	0.1255951638345334
2871	28	9	3	0.9059282160429992	0.49123734182433315	0.2951665180889431	0.19607082373539003
2872	28	9	4	0.9059282160429992	0.5916727785823274	0.3185601620908572	0.2731126164914702
2873	28	9	5	0.9059282160429992	0.676941869780886	0.3185601620908572	0.3583817076900288
2874	28	9	6	0.9059282160429992	0.74959525725948	0.2951665180889431	0.45442873917053683
2875	28	9	7	0.9059282160429992	0.8112781244591328	0.24563716280634224	0.5656409616527907
2876	28	9	8	0.9059282160429992	0.863120568566631	0.1617616076064576	0.7013589609601734
2877	28	10	1	0.940285958670631	0.22228483068568797	0.16749842628188616	0.05478640440380181
2878	28	10	2	0.940285958670631	0.37123232664087563	0.2578314624597723	0.11340086418110334
2879	28	10	3	0.940285958670631	0.49123734182433315	0.3147467497252474	0.17649059209908574
2880	28	10	4	0.940285958670631	0.5916727785823274	0.3467680694480959	0.24490470913423146
2881	28	10	5	0.940285958670631	0.676941869780886	0.35714285714285715	0.31979901263802885
2882	28	10	6	0.940285958670631	0.74959525725948	0.3467680694480959	0.40282718781138405
2883	28	10	7	0.940285958670631	0.8112781244591328	0.3147467497252474	0.4965313747338854
2884	28	10	8	0.940285958670631	0.863120568566631	0.2578314624597723	0.6052891061068587
2885	28	10	9	0.940285958670631	0.9059282160429992	0.16749842628188613	0.7384297897611131
2886	28	11	1	0.9666186325481028	0.22228483068568797	0.17265953057630884	0.04962530010937913
2887	28	11	2	0.9666186325481028	0.37123232664087563	0.2687293854296236	0.10250294121125203
2888	28	11	3	0.9666186325481028	0.49123734182433315	0.3321021536731001	0.15913518815123306
2889	28	11	4	0.9666186325481028	0.5916727785823274	0.37150940537882293	0.22016337320350443
2890	28	11	5	0.9666186325481028	0.676941869780886	0.3905118687945186	0.2864300009863674
2891	28	11	6	0.9666186325481028	0.74959525725948	0.3905118687945186	0.35908338846496135
2892	28	11	7	0.9666186325481028	0.8112781244591328	0.37150940537882293	0.4397687190803099
2893	28	11	8	0.9666186325481028	0.863120568566631	0.3321021536731001	0.5310184148935309
2894	28	11	9	0.9666186325481028	0.9059282160429992	0.2687293854296235	0.6371988306133758
2895	28	11	10	0.9666186325481028	0.940285958670631	0.17265953057630884	0.7676264280943221
2896	28	12	1	0.9852281360342516	0.22228483068568797	0.1773500787015573	0.04493475198413066
2897	28	12	2	0.9852281360342516	0.37123232664087563	0.2785810378492946	0.09265128879158102
2898	28	12	3	0.9852281360342516	0.49123734182433315	0.3476906247681998	0.14354671705613337
2899	28	12	4	0.9852281360342516	0.5916727785823274	0.39355535745192405	0.19811742113040332
2900	28	12	5	0.9852281360342516	0.676941869780886	0.419943752850494	0.256998116930392
2901	28	12	6	0.9852281360342516	0.74959525725948	0.42857142857142855	0.3210238286880514
2902	28	12	7	0.9852281360342516	0.8112781244591328	0.419943752850494	0.3913343716086388
2903	28	12	8	0.9852281360342516	0.863120568566631	0.39355535745192405	0.46956521111470695
2904	28	12	9	0.9852281360342516	0.9059282160429992	0.3476906247681998	0.5582375912747994
2905	28	12	10	0.9852281360342516	0.940285958670631	0.2785810378492946	0.6617049208213364
2906	28	12	11	0.9852281360342516	0.9666186325481028	0.17735007870155736	0.7892685538465454
2907	28	13	1	0.996316519558962	0.22228483068568797	0.1816487973992973	0.04063603328639068
2908	28	13	2	0.996316519558962	0.37123232664087563	0.2875703046722832	0.08366202196859246
2909	28	13	3	0.996316519558962	0.49123734182433315	0.36184099588561097	0.12939634593872218
2910	28	13	4	0.996316519558962	0.5916727785823274	0.41344254724476387	0.1782302313375635
2911	28	13	5	0.996316519558962	0.676941869780886	0.4462884236213353	0.2306534461595507
2912	28	13	6	0.996316519558962	0.74959525725948	0.4623020313251441	0.28729322593433587
2913	28	13	7	0.996316519558962	0.8112781244591328	0.4623020313251441	0.34897609313398875
2914	28	13	8	0.996316519558962	0.863120568566631	0.4462884236213353	0.4168321449452957
2915	28	13	9	0.996316519558962	0.9059282160429992	0.41344254724476387	0.49248566879823535
2916	28	13	10	0.996316519558962	0.940285958670631	0.3618409958856109	0.5784449627850201
2917	28	13	11	0.996316519558962	0.9666186325481028	0.2875703046722832	0.6790483278758196
2918	28	13	12	0.996316519558962	0.9852281360342516	0.1816487973992972	0.8035793386349545
2919	28	14	1	1.0	0.22228483068568797	0.18561616332043782	0.03666866736525015
2920	28	14	2	1.0	0.37123232664087563	0.2958363892911637	0.07539593734971195
2921	28	14	3	1.0	0.49123734182433315	0.37479762862974	0.11643971319459318
2922	28	14	4	1.0	0.5916727785823274	0.4315602842833155	0.16011249429901186
2923	28	14	5	1.0	0.676941869780886	0.4701429793353155	0.20679889044557048
2924	28	14	6	1.0	0.74959525725948	0.4926140680171258	0.25698118924235414
2925	28	14	7	1.0	0.8112781244591328	0.5	0.31127812445913283
2926	28	14	8	1.0	0.863120568566631	0.4926140680171258	0.3705065005495052
2927	28	14	9	1.0	0.9059282160429992	0.47014297933531557	0.43578523670768365
2928	28	14	10	1.0	0.940285958670631	0.4315602842833155	0.5087256743873155
2929	28	14	11	1.0	0.9666186325481028	0.37479762862974003	0.5918210039183627
2930	28	14	12	1.0	0.9852281360342516	0.29583638929116374	0.6893917467430879
2931	28	14	13	1.0	0.996316519558962	0.18561616332043776	0.8107003562385243
2932	28	15	1	0.996316519558962	0.22228483068568797	0.18929964376147573	0.032985186924212234
2933	28	15	2	0.996316519558962	0.37123232664087563	0.3034872356533421	0.06774509098753351
2934	28	15	3	0.996316519558962	0.49123734182433315	0.3867471936896584	0.10449014813467478
2935	28	15	4	0.996316519558962	0.5916727785823274	0.44820039746848245	0.14347238111384492
2936	28	15	5	0.996316519558962	0.676941869780886	0.4919441968149051	0.1849976729659809
2937	28	15	6	0.996316519558962	0.74959525725948	0.5201521041721439	0.2294431530873361
2938	28	15	7	0.996316519558962	0.8112781244591328	0.5339955171330196	0.2772826073261132
2939	28	15	8	0.996316519558962	0.863120568566631	0.5339955171330196	0.32912505143361137
2940	28	15	9	0.996316519558962	0.9059282160429992	0.5201521041721439	0.38577611187085536
2941	28	15	10	0.996316519558962	0.940285958670631	0.4919441968149051	0.44834176185572594
2942	28	15	11	0.996316519558962	0.9666186325481028	0.4482003974684825	0.5184182350796203
2943	28	15	12	0.996316519558962	0.9852281360342516	0.3867471936896584	0.5984809423445933
2944	28	15	13	0.996316519558962	0.996316519558962	0.3034872356533421	0.6928292839056199
2945	28	15	14	0.996316519558962	1.0	0.1892996437614757	0.8107003562385243
2946	28	16	1	0.9852281360342516	0.22228483068568797	0.19273718092400793	0.029547649761680034
2947	28	16	2	0.9852281360342516	0.37123232664087563	0.3106082532569122	0.06062407338396342
2948	28	16	3	0.9852281360342516	0.49123734182433315	0.397835577214369	0.09340176460996413
2949	28	16	4	0.9852281360342516	0.5916727785823274	0.46358749969093305	0.12808527889139432
2950	28	16	5	0.9852281360342516	0.676941869780886	0.5120218471626042	0.16492002261828176
